funcName,label,fileName,paramList,cyclomaticNum,loopNum,nestingDegree,SLOC,ALOC,localVars,localPtrVars,pointerArgs,callees,callers,height,conditions,cmps,jmps,ptrAssn,app
ikev2_n_print,0,print-isakmp.c,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_nonce_print,0,print-isakmp.c,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_p_print,0,print-isakmp.c,10,41,0,16,31,125,1,16,1,13,1,12,2,5,15,0,tcpdump
ikev2_pay_print,0,print-isakmp.c,3,6,0,12,5,24,0,15,1,1,3,14,1,0,2,0,tcpdump
ikev2_print,0,print-isakmp.c,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_sa_print,0,print-isakmp.c,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_sub_print,0,print-isakmp.c,9,39,0,12,41,102,3,16,1,11,1,8,3,8,15,0,tcpdump
ikev2_sub0_print,0,print-isakmp.c,10,43,0,20,39,112,2,16,1,11,1,10,5,8,19,0,tcpdump
ikev2_t_print,1,print-isakmp.c,10,57,0,16,65,133,5,19,1,19,1,12,7,13,24,0,tcpdump
ikev2_TS_print,0,print-isakmp.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_vid_print,0,print-isakmp.c,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ilv_valid,0,print-forces.c,2,17,0,13,12,28,0,0,0,4,2,4,4,4,8,0,tcpdump
in_cksum,0,in_cksum.c,2,35,220,12,86,153,0,0,0,0,19,2,12,14,23,0,tcpdump
indent_pr,0,print-forces.c,2,9,1,7,16,29,2,1,0,0,16,4,3,3,4,0,tcpdump
indent_string,0,print-rpki-rtr.c,1,11,2,8,24,36,1,0,0,0,8,8,3,3,5,0,tcpdump
inet_ntoa,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
inet_ntop,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
inet_pton,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
info,0,tcpdump.c,1,91,0,13,28,161,0,0,0,19,18,2,6,12,27,0,tcpdump
init_addrtoname,0,addrtoname.c,3,106,15,6,15,222,0,0,0,5,1,10,2,14,45,0,tcpdump
init_checksum,0,checksum.c,0,19,3,5,2,54,0,0,0,1,1,2,0,2,6,0,tcpdump
initgroups,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
int_unix_date,0,smbutil.c,1,9,0,7,10,29,0,1,0,2,2,2,1,1,3,0,tcpdump
interp_reply,1,print-nfs.c,5,14,0,24,245,53,1,15,0,83,1,6,77,3,5,0,tcpdump
interpret_dos_date,0,smbutil.c,2,1,0,8,14,43,4,1,0,0,1,4,0,0,0,0,tcpdump
interpret_long_date,0,smbutil.c,1,9,0,11,11,46,2,0,1,1,1,0,1,0,3,0,tcpdump
intoa,0,addrtoname.c,1,6,3,11,28,42,0,0,0,1,6,6,3,0,3,5,tcpdump
invoptlv_print,0,print-forces.c,5,7,0,12,13,41,1,16,0,4,2,2,1,1,1,0,tcpdump
ip_finddst,0,print-ip.c,2,24,6,14,36,74,4,16,0,6,1,4,6,13,17,0,tcpdump
ip_heuristic_guess,0,print-juniper.c,3,14,0,8,41,27,0,15,0,2,5,2,1,3,4,0,tcpdump
ip_optprint,0,print-ip.c,3,71,0,18,58,106,1,16,0,16,1,12,7,20,24,0,tcpdump
ip_print,0,print-ip.c,3,111,0,20,99,202,4,23,1,43,44,10,22,20,29,0,tcpdump
ip_print_demux,0,print-ip.c,2,17,0,21,113,53,0,20,0,35,2,8,9,2,5,0,tcpdump
ip_print_inner,0,print-ip.c,5,5,0,7,14,33,0,17,2,1,1,6,0,0,1,0,tcpdump
ip_printroute,1,print-ip.c,3,24,0,15,24,64,0,15,0,6,1,14,5,5,8,0,tcpdump
ip_printts,1,print-ip.c,3,67,0,19,53,118,2,16,0,15,1,14,10,11,20,0,tcpdump
ip6_opt_print,0,print-ip6opts.c,3,87,0,18,80,109,2,15,1,21,2,2,15,18,22,0,tcpdump
ip6_print,1,print-ip6.c,3,64,0,18,143,147,5,16,1,41,23,10,12,13,21,0,tcpdump
ip6_sopt_print,0,print-ip6opts.c,3,36,0,15,40,60,2,15,1,6,1,4,7,6,10,0,tcpdump
ipcomp_print,1,print-ipcomp.c,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ipfc_hdr_print,0,print-ipfc.c,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ipfc_if_print,0,print-ipfc.c,3,2,0,7,6,16,0,15,0,1,0,0,0,0,0,0,tcpdump
ipfc_print,0,print-ipfc.c,4,26,0,18,27,79,1,15,1,17,1,2,6,1,7,0,tcpdump
ipN_print,0,print-ip.c,3,19,0,14,21,44,0,15,0,7,1,2,2,3,4,0,tcpdump
ipnet_hdr_print,0,print-ipnet.c,3,10,0,15,13,47,0,15,1,6,2,4,1,0,1,0,tcpdump
ipnet_if_print,0,print-ipnet.c,3,2,0,7,6,17,0,15,1,1,0,0,0,0,0,0,tcpdump
ipnet_print,0,print-ipnet.c,4,25,0,11,30,51,0,15,1,6,1,2,5,3,6,0,tcpdump
ipx_decode,0,print-ipx.c,4,38,0,11,36,54,0,15,1,11,1,12,1,8,8,0,tcpdump
ipx_netbios_print,0,print-smb.c,3,22,0,12,24,51,2,16,1,5,2,14,5,4,6,0,tcpdump
ipx_print,0,print-ipx.c,3,24,0,16,16,68,0,15,1,14,8,10,1,4,5,0,tcpdump
ipx_rip_print,0,print-ipx.c,3,45,0,19,35,74,2,15,1,16,1,14,3,11,12,0,tcpdump
ipx_sap_print,0,print-ipx.c,3,70,0,23,45,95,2,15,1,24,1,14,5,17,19,0,tcpdump
ipxaddr_string,0,print-ipx.c,2,2,0,7,7,34,0,0,1,1,3,12,0,0,0,0,tcpdump
ipxsap_string,0,addrtoname.c,1,12,1,9,25,53,1,0,0,3,2,8,2,1,5,5,tcpdump
is_ubik,0,print-rx.c,1,11,0,7,5,17,0,0,0,0,6,2,1,4,5,0,tcpdump
isakmp_print,0,print-isakmp.c,4,38,0,11,45,81,3,16,2,14,4,4,7,4,9,0,tcpdump
isakmp_rfc3948_print,1,print-isakmp.c,4,32,0,9,32,72,0,15,2,7,1,4,4,4,9,0,tcpdump
isForCES_port,0,print-sctp.c,1,11,0,5,9,16,0,0,0,0,2,2,3,3,6,0,tcpdump
isis_print,1,print-isoclns.c,3,81,0,19,759,167,21,18,1,264,46,12,169,13,39,0,tcpdump
isis_print_ext_is_reach,0,print-isoclns.c,4,48,0,13,39,103,5,15,2,12,3,0,9,12,20,0,tcpdump
isis_print_extd_ip_reach,1,print-isoclns.c,4,100,0,15,94,162,10,15,2,25,4,0,19,23,46,0,tcpdump
isis_print_id,1,print-isoclns.c,2,20,0,10,22,48,2,1,1,5,24,2,4,5,6,1,tcpdump
isis_print_ip_reach_subtlv,0,print-isoclns.c,5,36,0,17,34,76,0,15,2,11,1,2,5,7,10,0,tcpdump
isis_print_is_reach_subtlv,0,print-isoclns.c,5,17,0,20,125,64,4,15,2,48,1,2,19,3,7,0,tcpdump
isis_print_mcid,0,print-isoclns.c,2,19,0,12,18,46,1,15,0,6,2,2,3,2,5,0,tcpdump
isis_print_metric_block,0,print-isoclns.c,2,27,0,16,11,42,0,15,0,15,3,0,7,0,11,0,tcpdump
isis_print_mt_capability_subtlv,0,print-isoclns.c,3,68,0,22,68,146,3,15,1,39,1,0,7,11,15,0,tcpdump
isis_print_mt_port_cap_subtlv,0,print-isoclns.c,3,62,0,22,64,136,3,15,1,22,1,0,9,15,21,0,tcpdump
isis_print_mtid,0,print-isoclns.c,3,14,0,18,9,46,0,15,2,11,4,0,1,2,3,0,tcpdump
isis_print_tlv_ip_reach,0,print-isoclns.c,4,55,0,20,30,105,1,15,2,25,1,0,12,5,21,0,tcpdump
isoclns_print,1,print-isoclns.c,4,73,0,14,46,95,0,15,1,16,18,10,9,11,20,0,tcpdump
isonsap_string,0,addrtoname.c,2,63,7,10,28,172,0,0,0,3,15,10,5,9,29,4,tcpdump
iszero,0,print-isakmp.c,2,7,1,8,8,22,0,0,1,0,1,8,2,0,4,0,tcpdump
juniper_atm1_print,0,print-juniper.c,3,29,0,11,25,72,1,15,0,7,0,0,6,4,13,0,tcpdump
juniper_atm2_print,0,print-juniper.c,3,40,0,11,31,85,1,15,0,10,0,0,8,4,18,0,tcpdump
juniper_chdlc_print,0,print-juniper.c,3,10,0,9,11,34,0,15,0,2,0,0,1,0,3,0,tcpdump
juniper_es_print,0,print-juniper.c,3,36,0,24,41,110,2,15,0,12,0,0,4,4,12,0,tcpdump
juniper_ether_print,0,print-juniper.c,3,10,0,9,11,37,0,15,0,2,0,0,1,0,3,0,tcpdump
juniper_frelay_print,0,print-juniper.c,3,10,0,9,11,34,0,15,0,2,0,0,1,0,3,0,tcpdump
juniper_ggsn_print,0,print-juniper.c,3,26,0,18,28,72,0,15,0,7,0,0,4,2,7,0,tcpdump
juniper_mfr_print,0,print-juniper.c,3,58,0,12,79,93,0,15,0,11,0,0,6,11,23,0,tcpdump
juniper_mlfr_print,0,print-juniper.c,3,34,0,12,59,69,0,15,0,6,0,0,3,7,11,0,tcpdump
juniper_mlppp_print,0,print-juniper.c,3,49,0,12,47,77,0,15,0,12,0,0,5,8,17,0,tcpdump
