funcName,label,fileName,paramList,cyclomaticNum,loopNum,nestingDegree,SLOC,ALOC,localVars,localPtrVars,pointerArgs,callees,callers,height,conditions,cmps,jmps,ptrAssn,app
ft_outline_glyph_prepare,0,ftglyph.c,2,1,0,6,8,11,0,0,0,0,0,0,0,0,0,0,freetype
ft_outline_glyph_transform,0,ftglyph.c,3,6,0,9,9,20,0,0,0,2,0,4,2,0,3,0,freetype
FT_Outline_New,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_New_Internal,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Render,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Reverse,0,ftbase.c,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Transform,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Translate,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_pfr_check.isra.0.part.0,0,ftpfr.c,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_QRealloc,0,ftbase.c,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Raccess_Get_DataOffsets,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Raccess_Get_HeaderInfo,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Raccess_Guess,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_raccess_sort_ref_by_id,0,ftbase.c,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_raster1_get_cbox,0,raster.c,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_raster1_init,0,raster.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_raster1_render,0,raster.c,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_raster1_set_mode,0,raster.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_raster1_transform,0,raster.c,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_realloc,0,ftsystem.c,4,0,0,6,8,4,0,0,0,3,0,0,0,0,1,0,freetype
ft_recompute_scaled_metrics,0,ftbase.c,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Remove_Module,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Render_Glyph,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Render_Glyph_Internal,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Request_Metrics,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Request_Metrics.cold,0,ftbase.c,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Request_Size,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_RoundFix,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Select_Charmap,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Select_Metrics,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Select_Size,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_service_list_lookup,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Set_Char_Size,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Set_Charmap,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Set_Debug_Hook,0,ftbase.c,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Set_MM_Blend_Coordinates.localalias,0,ftmm.c,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Set_Pixel_Sizes,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Set_Renderer,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Set_Transform,0,ftbase.c,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Sfnt_Table_Info,0,ftbase.c,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Sin,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_get_cbox,0,smooth.c,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_init,0,smooth.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_render,0,smooth.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_render_generic,0,smooth.c,0,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_render_lcd,0,smooth.c,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_render_lcd_v,0,smooth.c,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_set_mode,0,smooth.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_smooth_transform,0,smooth.c,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Sqrt32,0,ftbase.c,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_SqrtFixed,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_Close,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_EnterFrame,1,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ExitFrame,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ExtractFrame,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_Free,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_GetChar,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_GetLong,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_GetLongLE,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_GetOffset,0,ftbase.c,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_GetShort,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_GetShortLE,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_New,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_Open,0,ftsystem.c,2,0,0,9,23,1,0,0,0,8,10,2,2,0,0,0,freetype
FT_Stream_OpenGzip,0,ftgzip.c,2,0,0,6,6,1,0,0,0,2,1,2,0,0,0,0,freetype
FT_Stream_OpenLZW,0,ftlzw.c,2,0,0,6,6,1,0,0,0,2,1,2,0,0,0,0,freetype
FT_Stream_OpenMemory,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_Pos,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_Read,1,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReadAt,1,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
